fulfillment_rate,exception_rate,avg_waiting_time,avg_picker_utilization,peak_queue_length,pct_time_queue_full,pct_time_under_pressure,avg_fulfillment_time,exception_rate_low,exception_rate_medium,exception_rate_high,replication,seed,scenario
0.881738930947465,0.11826106905253497,0.09714218009834275,0.8748651564185546,5.0,0.05131761442441054,0.4798890429958391,0.8559506345744538,0.06900328587075576,0.11807289066400399,0.28867924528301886,0,4277818066,stress_9_fifo
0.8976405274115198,0.10235947258848022,0.0877954186087183,0.8745569425181076,5.0,0.05131761442441054,0.43134535367545074,0.8345339879043623,0.05638474295190713,0.0949531737773153,0.2668918918918919,1,2074705219,stress_9_fifo
0.9000351576233446,0.09996484237665537,0.08303092754915427,0.8714748035136387,5.0,0.03467406380027739,0.39667128987517336,0.833333899719247,0.058955642897248736,0.09897070467141726,0.22673434856175972,2,225964760,stress_9_fifo
0.8821009918845807,0.11789900811541931,0.09468772180672681,0.8970565572507321,5.0,0.03744798890429958,0.49375866851595007,0.8497852326846089,0.06354786371011358,0.11975,0.282793867120954,3,2847355573,stress_9_fifo
0.9056801022186084,0.0943198977813916,0.08315062720532017,0.8756356911696718,5.0,0.038834951456310676,0.4188626907073509,0.8319669383455728,0.04869020501138952,0.09479887266205483,0.2269681742043551,4,2338280973,stress_9_fifo
0.8869197347358793,0.11308026526412074,0.09280963709225275,0.8850362151333024,5.0,0.04299583911234397,0.4895977808599168,0.8499919423790125,0.06354051054384018,0.10585868745285391,0.2909871244635193,5,51617694,stress_9_fifo
0.901006318745612,0.09899368125438801,0.08478374476255116,0.8799506857759287,5.0,0.03744798890429958,0.4174757281553398,0.8389894488568993,0.06146968426934898,0.09086106708927628,0.23878069432684165,6,1056855824,stress_9_fifo
0.9000820921777882,0.09991790782221177,0.08535583627747233,0.8765603328710125,5.0,0.047156726768377254,0.4368932038834951,0.8356288496263692,0.05547850208044383,0.10358255451713395,0.23644859813084113,7,3414251069,stress_9_fifo
0.8923542418247411,0.1076457581752589,0.0909037258248282,0.8677762367082755,5.0,0.047156726768377254,0.4535367545076283,0.839163471000806,0.06492785793562708,0.10560796645702306,0.24552429667519182,8,2541907094,stress_9_fifo
0.8871060833429528,0.11289391665704718,0.09244404377857066,0.883803359531515,5.0,0.036061026352288486,0.4507628294036061,0.8511944508349462,0.06601200218221495,0.11285266457680251,0.2600513259195894,9,2580434080,stress_9_fifo
0.884909319037299,0.11509068096270103,0.09528047551044336,0.878101402373247,5.0,0.049930651872399444,0.46601941747572817,0.8485365435998519,0.06529395827688973,0.11524547803617571,0.2669983416252073,10,2240846157,stress_9_fifo
0.8894379956326859,0.11056200436731412,0.08980291798756344,0.8774849745723532,5.0,0.052704576976421634,0.4618585298196949,0.8422938175346547,0.05781644681448218,0.1141057934508816,0.2594178082191781,11,1463561300,stress_9_fifo
0.8992472495657209,0.10075275043427911,0.08778492109941773,0.8771767606719063,5.0,0.04299583911234397,0.44937586685159503,0.8349182640971229,0.053167420814479636,0.10363357215967246,0.2325776658270361,12,1612042158,stress_9_fifo
0.8931599117407967,0.10684008825920333,0.09110503248523823,0.8708583757127447,5.0,0.04022191400832178,0.4368932038834951,0.8459664995793584,0.05830094392004442,0.1072806791870337,0.2611408199643494,13,445777214,stress_9_fifo
0.9057622344795212,0.0942377655204788,0.08176034033338389,0.8674680228078288,5.0,0.03467406380027739,0.406380027739251,0.8300388667701034,0.0535663133772558,0.09616868089483158,0.21209465381244522,14,1917664436,stress_9_fifo
0.896447643371256,0.10355235662874396,0.08597491175172607,0.8731699799660965,5.0,0.04299583911234397,0.43134535367545074,0.8345500893863863,0.05782596608284682,0.09804432855280312,0.26057529610829105,15,2039194919,stress_9_fifo
0.8921410463240378,0.10785895367596221,0.0886175936386056,0.871012482662968,5.0,0.049930651872399444,0.43966712898751736,0.8375278324497926,0.061275186309688104,0.10799584631360332,0.24771404821280132,16,882580428,stress_9_fifo
0.8910478834142956,0.10895211658570436,0.08946968661738376,0.8714748035136385,5.0,0.03744798890429958,0.42857142857142855,0.8420264296165543,0.061013154212146654,0.10640469507527431,0.26603119584055457,17,553590317,stress_9_fifo
0.8917931742951718,0.1082068257048282,0.08791630004769915,0.8776390815225765,5.0,0.04160887656033287,0.435506241331484,0.8375986902508407,0.056357579122709604,0.11074422148844297,0.2528641571194763,18,3648019131,stress_9_fifo
0.8937314115762983,0.10626858842370168,0.0876580928932257,0.8854985359839729,5.0,0.049930651872399444,0.4798890429958391,0.8383984326031027,0.057885906040268456,0.09606099110546379,0.2794476035743298,19,3600187035,stress_9_fifo
