fulfillment_rate,exception_rate,avg_waiting_time,avg_picker_utilization,peak_queue_length,pct_time_queue_full,pct_time_under_pressure,avg_fulfillment_time,exception_rate_low,exception_rate_medium,exception_rate_high,replication,seed,scenario
0.8825761932144911,0.1174238067855089,0.1528499378066111,0.988384188626907,5.0,0.04299583911234397,0.8072122052704577,0.9095989820440963,0.033012379642365884,0.11667951683371884,0.3823781009409752,0,3442460920,cap_8
0.8791892203155591,0.12081077968444087,0.15765241201873914,0.984743411927878,5.0,0.036061026352288486,0.7891816920943134,0.916910858974274,0.03453992815694943,0.11220268872802482,0.4096989966555184,1,3940352442,cap_8
0.8786591665710022,0.12134083342899782,0.15722357203762305,0.9849167822468793,5.0,0.03467406380027739,0.811373092926491,0.9160662020158277,0.033442088091353996,0.11846510430079835,0.4121739130434783,2,3469427341,cap_8
0.875202031863311,0.12479796813668897,0.16143439449278596,0.9857836338418863,5.0,0.047156726768377254,0.8072122052704577,0.9245193310010672,0.03724850462207722,0.12915800415800416,0.39348591549295775,3,1317550087,cap_8
0.882543352601156,0.11745664739884398,0.15609965583751478,0.9864771151178918,5.0,0.038834951456310676,0.8002773925104022,0.9153785901297944,0.03165630299604296,0.11056701030927835,0.38555194805194803,4,1871720889,cap_8
0.883077986407096,0.116922013592904,0.14990416917233362,0.9824895977808599,5.0,0.030513176144244106,0.7808599167822469,0.9053569449774043,0.027507163323782235,0.11260461577479076,0.38060897435897434,5,1017643057,cap_8
0.8821358551493484,0.11786414485065155,0.16470589916979736,0.9876907073509015,5.0,0.02912621359223301,0.8515950069348127,0.9269009564868661,0.028689655172413793,0.10353798126951093,0.43261231281198004,6,100539415,cap_8
0.8751005400436631,0.12489945995633689,0.1651748839239709,0.9863037447988904,5.0,0.033287101248266296,0.8280166435506241,0.9270254069488719,0.03590168461750898,0.12569690826153065,0.40580985915492956,7,1427082989,cap_8
0.8888633490403401,0.11113665095965986,0.15403618529427757,0.9843966712898752,5.0,0.02912621359223301,0.7864077669902912,0.907874647927595,0.02671541057367829,0.10118001506402209,0.4036144578313253,8,3036574823,cap_8
0.889183885490015,0.11081611450998496,0.1505002766267372,0.9850901525658807,5.0,0.04022191400832178,0.8002773925104022,0.903926124160327,0.02846569883290635,0.10259610584123814,0.3924825174825175,9,2991145870,cap_8
0.8809660724554341,0.11903392754456588,0.15639219493942583,0.9873439667128987,5.0,0.04160887656033287,0.7961165048543689,0.9141453417690072,0.032116387592643424,0.11827397972446062,0.38423236514522824,10,4176699328,cap_8
0.8807434772569845,0.11925652274301546,0.15680865961410861,0.9866504854368932,5.0,0.03744798890429958,0.8030513176144244,0.917020079840766,0.030345211581291758,0.11742328176515343,0.4090505767524401,11,189043302,cap_8
