fulfillment_rate,exception_rate,avg_waiting_time,avg_picker_utilization,peak_queue_length,pct_time_queue_full,pct_time_under_pressure,avg_fulfillment_time,exception_rate_low,exception_rate_medium,exception_rate_high,replication,seed,scenario
0.9106342843668946,0.08936571563310536,0.07545917844776565,0.8614578517491138,5.0,0.038834951456310676,0.420249653259362,0.8144445359671642,0.10112668315471283,0.07756531106921627,0.09026548672566372,0,3231351254,stress_9_priority
0.9200092742870392,0.07999072571296084,0.07168680927608224,0.8816458622283866,5.0,0.023578363384188627,0.43134535367545074,0.8089626560441062,0.09985775248933143,0.060652009097801364,0.08578856152512998,1,993757798,stress_9_priority
0.9130890052356021,0.0869109947643979,0.07784517182975693,0.8836492525812913,5.0,0.038834951456310676,0.44382801664355065,0.8201209744908622,0.1011173184357542,0.07600518806744487,0.07931034482758621,2,3332451329,stress_9_priority
0.9099204492278896,0.09007955077211038,0.07390249828650437,0.8708583757127447,5.0,0.027739251040221916,0.4160887656033287,0.816181818890065,0.11403754553096106,0.06918075422626788,0.0855379188712522,3,2820764413,stress_9_priority
0.9058097566655023,0.09419024333449766,0.0776963313039775,0.8774849745723533,5.0,0.03744798890429958,0.43966712898751736,0.8219529592334708,0.11422172452407615,0.07430340557275542,0.09903593339176162,4,399986235,stress_9_priority
0.9054982817869416,0.09450171821305842,0.0759273763972153,0.8765603328710125,5.0,0.044382801664355064,0.43411927877947293,0.8106472305391749,0.1163304780326057,0.07341069626639758,0.0985178727114211,5,3413610439,stress_9_priority
0.9089962997224792,0.0910037002775208,0.07810173591319368,0.8801047927261519,5.0,0.04160887656033287,0.44382801664355065,0.8188659979435653,0.11139028475711893,0.07109856262833676,0.09487179487179487,6,99542738,stress_9_priority
0.9068301627320651,0.09316983726793493,0.0772391881489993,0.8790260440745877,5.0,0.036061026352288486,0.4368932038834951,0.8174929224239564,0.11334601793965751,0.07674478496008241,0.08419243986254296,7,1238059202,stress_9_priority
0.9124899644454639,0.08751003555453607,0.07694257445098392,0.8782555093234706,5.0,0.036061026352288486,0.44105409153952846,0.8136958338688449,0.10507544581618655,0.07034269518165422,0.08968985750209556,8,4103341556,stress_9_priority
0.9087041508566173,0.09129584914338273,0.07622867417219409,0.8787178301741408,5.0,0.04854368932038835,0.44660194174757284,0.8146256746991433,0.10951724137931035,0.07445442875481387,0.09090909090909091,9,3619699218,stress_9_priority
0.9151472650771388,0.08485273492286116,0.07322866922187848,0.8770226537216829,5.0,0.04160887656033287,0.4368932038834951,0.8087763792216078,0.09840201850294365,0.07168458781362007,0.08771929824561403,10,3520374826,stress_9_priority
0.9109202165215344,0.08907978347846557,0.0751120677150974,0.8668515950069348,5.0,0.04022191400832178,0.42579750346740636,0.8150310978927437,0.10649202733485194,0.07682291666666667,0.07678883071553229,11,1487722544,stress_9_priority
0.9024836900537943,0.09751630994620575,0.07425000538307491,0.8841115734319618,5.0,0.03744798890429958,0.42163661581137307,0.8170367518394084,0.11348684210526316,0.08256172839506173,0.0974188176519567,12,3126792620,stress_9_priority
0.9145140739024673,0.0854859260975327,0.07481866730039949,0.8751733703190014,5.0,0.038834951456310676,0.4133148404993065,0.8093040104955415,0.10691114245416079,0.06646372399797057,0.08464223385689354,13,913993232,stress_9_priority
0.9068599474945782,0.09314005250542179,0.07732364686339986,0.8864231776853135,5.0,0.033287101248266296,0.44660194174757284,0.8146273381908067,0.10799555802332038,0.08198380566801619,0.08533554266777134,14,1843474307,stress_9_priority
0.8962802373345504,0.10371976266544958,0.08000213329410595,0.8833410386808446,5.0,0.036061026352288486,0.47711511789181693,0.8226794577313579,0.13320568927789933,0.07912756784174486,0.0944206008583691,15,1788834185,stress_9_priority
0.9109911565407144,0.08900884345928561,0.075842193517761,0.8734781938665435,5.0,0.04160887656033287,0.40221914008321774,0.8088752355214824,0.09904868494683827,0.07945344129554656,0.09060118543607112,16,157051628,stress_9_priority
0.9099641245226247,0.09003587547737535,0.07613721313968219,0.8801047927261519,5.0,0.03744798890429958,0.4105409153952843,0.818342163870433,0.11648892534864644,0.06696428571428571,0.0824829931972789,17,3838283783,stress_9_priority
0.9083533310478803,0.0916466689521197,0.08197924374831458,0.8879642471875481,5.0,0.03744798890429958,0.46740638002773927,0.8241745583850539,0.10483432916892993,0.07351044622130513,0.1098993288590604,18,451561252,stress_9_priority
0.901119187723549,0.09888081227645096,0.07730043942058147,0.8670057019571582,5.0,0.03744798890429958,0.4368932038834951,0.8162048665869702,0.11641541038525963,0.08294693456980938,0.09808811305070657,19,88909173,stress_9_priority
0.9041999305796599,0.09580006942034014,0.07609394003659449,0.8739405147172137,5.0,0.024965325936199722,0.4133148404993065,0.8175266533447022,0.11783166904422254,0.0741392309625534,0.10353753235547886,20,802505931,stress_9_priority
